TransactionID,CustomerID,ProductID,Quantity,TransactionDate,PaymentMethod,Revenue,Price,Cost,Profit
T00305,C0212,P0063,4,20-04-2024,Wallet,39488.28,9872.07,8546.72,5301.4
T00306,C0887,P0078,4,22-03-2024,Wallet,11726.88,2931.72,2095.62,3344.4
T00307,C0572,P0089,3,05-08-2023,UPI,11964.81,3988.27,3499.48,1466.37
T00308,C0483,P0084,3,10-05-2024,NetBanking,12660.42,4220.14,3007.74,3637.2
T00309,C0119,P0063,1,26-07-2024,Credit Card,9872.07,9872.07,8546.72,1325.35
T00310,C0004,P0082,5,03-03-2023,NetBanking,48655.9,9731.18,8024.91,8531.35
T00311,C0603,P0056,1,17-09-2024,NetBanking,4721.44,4721.44,4175.52,545.92
T00312,C0791,P0053,5,04-09-2023,Debit Card,22878.65,4575.73,4062.79,2564.7
T00313,C0656,P0004,5,03-07-2024,Debit Card,28436.3,5687.26,4662.03,5126.15
T00314,C0054,P0013,1,11-02-2023,UPI,6538.56,6538.56,5665.59,872.97
T00315,C0791,P0051,5,29-12-2024,NetBanking,49182.95,9836.59,8793.09,5217.5
T00316,C0045,P0096,5,27-02-2024,Credit Card,21895,4379,3497.77,4406.15
T00317,C0001,P0087,1,25-03-2023,Debit Card,9746.25,9746.25,8244.56,1501.69
T00318,C0011,P0051,1,12-12-2024,Credit Card,9836.59,9836.59,8793.09,1043.5
T00319,C0985,P0095,1,18-08-2024,UPI,5900.49,5900.49,5040.16,860.33
T00320,C0623,P0100,4,01-12-2024,Wallet,18592.8,4648.2,3354.04,5176.64
T00321,C0526,P0031,2,14-07-2023,Wallet,3054.24,1527.12,1254.54,545.16
T00322,C0829,P0051,4,10-09-2023,Credit Card,39346.36,9836.59,8793.09,4174
T00323,C0360,P0038,3,01-06-2023,Wallet,2273.01,757.67,545.17,637.5
T00324,C0349,P0096,5,27-08-2024,NetBanking,21895,4379,3497.77,4406.15
T00325,C0144,P0028,2,14-11-2023,NetBanking,7107.04,3553.52,2852.93,1401.18
T00326,C0318,P0071,2,22-12-2023,Wallet,10339.14,5169.57,4417.13,1504.88
T00327,C0164,P0065,2,30-06-2023,Wallet,19290.54,9645.27,7293.63,4703.28
T00328,C0391,P0089,3,04-01-2024,Debit Card,11964.81,3988.27,3499.48,1466.37
T00329,C0431,P0005,1,04-03-2023,Credit Card,7802.64,7802.64,5705.32,2097.32
T00330,C0679,P0097,1,10-09-2023,Wallet,1862.27,1862.27,1498.28,363.99
T00331,C0684,P0048,5,25-01-2024,Credit Card,12637.75,2527.55,2032.18,2476.85
T00332,C0701,P0085,3,26-08-2023,Credit Card,7016.22,2338.74,1782.58,1668.48
T00333,C0934,P0059,1,13-02-2024,Debit Card,6311.58,6311.58,4475.2,1836.38
T00334,C0468,P0082,2,20-01-2023,Wallet,19462.36,9731.18,8024.91,3412.54
T00335,C0155,P0032,4,15-11-2024,Debit Card,24754.52,6188.63,4543.1,6582.12
T00336,C0623,P0096,4,17-12-2023,Wallet,17516,4379,3497.77,3524.92
T00337,C0311,P0067,2,22-04-2023,NetBanking,19197.56,9598.78,6989.69,5218.18
T00338,C0927,P0083,1,29-09-2024,UPI,444.95,444.95,340.91,104.04
T00339,C0287,P0065,5,13-02-2024,Credit Card,48226.35,9645.27,7293.63,11758.2
T00340,C0999,P0036,4,30-10-2023,Wallet,25428.56,6357.14,5477.82,3517.28
T00341,C0304,P0084,2,27-07-2024,NetBanking,8440.28,4220.14,3007.74,2424.8
T00342,C0364,P0061,5,18-08-2023,UPI,22300.8,4460.16,3468.82,4956.7
T00343,C0818,P0037,3,02-08-2023,Credit Card,15825.15,5275.05,4013.91,3783.42
T00344,C0323,P0052,5,09-02-2024,UPI,5004.6,1000.92,855.81,725.55
T00345,C0986,P0050,3,31-10-2024,NetBanking,4217.01,1405.67,1035.94,1109.19
T00346,C0480,P0006,2,21-05-2023,NetBanking,13752.76,6876.38,5028,3696.76
T00347,C0582,P0031,2,27-06-2023,Credit Card,3054.24,1527.12,1254.54,545.16
T00348,C0330,P0065,3,06-08-2023,Credit Card,28935.81,9645.27,7293.63,7054.92
T00349,C0470,P0013,2,29-05-2023,NetBanking,13077.12,6538.56,5665.59,1745.94
T00350,C0801,P0050,5,30-01-2024,UPI,7028.35,1405.67,1035.94,1848.65
T00351,C0136,P0046,4,18-06-2023,Credit Card,12925.84,3231.46,2690.2,2165.04
T00352,C0753,P0079,3,24-07-2023,Credit Card,22291.83,7430.61,5734.15,5089.38
T00353,C0485,P0036,3,01-05-2023,Credit Card,19071.42,6357.14,5477.82,2637.96
T00354,C0415,P0070,4,02-04-2023,Debit Card,6652.72,1663.18,1492.5,682.72
T00355,C0509,P0025,5,28-08-2023,NetBanking,4977.5,995.5,787.65,1039.25
T00356,C0440,P0023,2,13-06-2023,Wallet,9890.66,4945.33,3750.68,2389.3
T00357,C0591,P0050,2,20-07-2023,Debit Card,2811.34,1405.67,1035.94,739.46
T00358,C0629,P0009,5,14-11-2024,Wallet,5418,1083.6,888.79,974.05
T00359,C0683,P0052,3,14-09-2024,UPI,3002.76,1000.92,855.81,435.33
T00360,C0825,P0019,3,22-05-2023,Credit Card,2319.57,773.19,608.03,495.48
T00361,C0945,P0100,1,01-04-2023,Wallet,4648.2,4648.2,3354.04,1294.16
T00362,C0251,P0042,5,31-10-2024,Debit Card,25472.4,5094.48,4070.67,5119.05
T00363,C0664,P0038,4,25-04-2023,Credit Card,3030.68,757.67,545.17,850
T00364,C0818,P0093,1,29-06-2023,Wallet,1259.52,1259.52,1073.31,186.21
T00365,C0999,P0052,2,22-04-2024,Wallet,2001.84,1000.92,855.81,290.22
T00366,C0634,P0014,3,15-10-2023,Wallet,20258.97,6752.99,5013.88,5217.33
T00367,C0766,P0074,1,09-12-2024,UPI,2550.6,2550.6,2201.4,349.2
T00368,C0870,P0065,1,19-06-2024,Debit Card,9645.27,9645.27,7293.63,2351.64
T00369,C0848,P0022,4,25-04-2023,Wallet,2327.72,581.93,423.59,633.36
T00370,C0080,P0044,1,22-08-2023,UPI,5078.71,5078.71,4478.73,599.98
T00371,C0095,P0084,3,03-10-2023,Credit Card,12660.42,4220.14,3007.74,3637.2
T00372,C0075,P0002,1,13-03-2024,Wallet,6858.34,6858.34,6104.9,753.44
T00373,C0869,P0037,5,08-02-2024,NetBanking,26375.25,5275.05,4013.91,6305.7
T00374,C0976,P0001,2,11-09-2023,Credit Card,1629.32,814.66,631.29,366.74
T00375,C0613,P0058,2,16-07-2024,Wallet,16322.88,8161.44,6032.91,4257.06
T00376,C0444,P0022,4,15-12-2023,NetBanking,2327.72,581.93,423.59,633.36
T00377,C0686,P0029,2,05-05-2024,UPI,1767.92,883.96,723.51,320.9
T00378,C0056,P0084,1,12-08-2023,Wallet,4220.14,4220.14,3007.74,1212.4
T00379,C0726,P0015,3,07-04-2024,Debit Card,9967.2,3322.4,2446.5,2627.7
T00380,C0918,P0019,2,24-03-2024,Debit Card,1546.38,773.19,608.03,330.32
T00381,C0360,P0059,3,13-01-2024,Credit Card,18934.74,6311.58,4475.2,5509.14
T00382,C0530,P0072,1,24-06-2024,Credit Card,8288.86,8288.86,6131.63,2157.23
T00383,C0473,P0087,1,16-01-2024,UPI,9746.25,9746.25,8244.56,1501.69
T00384,C0665,P0044,2,14-08-2024,Wallet,10157.42,5078.71,4478.73,1199.96
T00385,C0929,P0043,5,24-11-2023,Debit Card,4731.5,946.3,668.92,1386.9
T00386,C0097,P0077,1,01-03-2023,Credit Card,1679.13,1679.13,1434.4,244.73
T00387,C0801,P0023,5,18-06-2023,Wallet,24726.65,4945.33,3750.68,5973.25
T00388,C0270,P0085,4,20-05-2024,Credit Card,9354.96,2338.74,1782.58,2224.64
T00389,C0476,P0063,4,22-01-2023,Wallet,39488.28,9872.07,8546.72,5301.4
T00390,C0679,P0017,4,06-11-2024,NetBanking,6857.52,1714.38,1304.38,1640
T00391,C0193,P0027,4,20-04-2023,Wallet,30983.76,7745.94,5731.49,8057.8
T00392,C0150,P0030,4,08-08-2023,Debit Card,6461.6,1615.4,1145.79,1878.44
T00393,C0674,P0077,1,23-01-2024,UPI,1679.13,1679.13,1434.4,244.73
T00394,C0575,P0071,1,07-04-2024,Debit Card,5169.57,5169.57,4417.13,752.44
T00395,C0679,P0099,2,18-05-2023,Wallet,544.9,272.45,192.1,160.7
T00396,C0062,P0074,4,22-08-2023,NetBanking,10202.4,2550.6,2201.4,1396.8
T00397,C0438,P0064,3,11-11-2024,Debit Card,6833.04,2277.68,1756.89,1562.37
T00398,C0027,P0005,5,21-11-2023,Credit Card,39013.2,7802.64,5705.32,10486.6
T00399,C0691,P0065,4,26-07-2024,NetBanking,38581.08,9645.27,7293.63,9406.56
T00400,C0507,P0067,4,19-08-2023,Credit Card,38395.12,9598.78,6989.69,10436.36
T00401,C0058,P0064,2,14-09-2024,Credit Card,4555.36,2277.68,1756.89,1041.58
T00402,C0673,P0033,3,24-09-2023,NetBanking,21309.57,7103.19,5064.65,6115.62
T00403,C0803,P0091,2,22-12-2023,NetBanking,6615.2,3307.6,2394.43,1826.34
T00404,C0157,P0016,5,06-06-2023,Credit Card,28813.9,5762.78,4245.33,7587.25
T00405,C0014,P0020,1,12-08-2023,Credit Card,2892.75,2892.75,2193.42,699.33
T00406,C0996,P0031,4,06-06-2023,Credit Card,6108.48,1527.12,1254.54,1090.32
T00407,C0978,P0040,3,13-07-2024,NetBanking,17422.83,5807.61,4576.57,3693.12
T00408,C0539,P0041,3,07-11-2023,Wallet,13584.87,4528.29,3280.33,3743.88
T00409,C0165,P0097,4,25-04-2023,Credit Card,7449.08,1862.27,1498.28,1455.96
T00410,C0187,P0018,2,15-07-2023,Credit Card,2592.2,1296.1,1043.3,505.6
T00411,C0705,P0082,2,31-07-2024,UPI,19462.36,9731.18,8024.91,3412.54
T00412,C0447,P0076,3,07-09-2023,Credit Card,10258.47,3419.49,2892.21,1581.84
T00413,C0686,P0001,4,19-12-2023,Wallet,3258.64,814.66,631.29,733.48
T00414,C0562,P0100,5,08-05-2024,UPI,23241,4648.2,3354.04,6470.8
T00415,C0971,P0012,3,02-03-2024,Credit Card,9769.29,3256.43,2911.19,1035.72
T00416,C0015,P0053,5,01-01-2023,Debit Card,22878.65,4575.73,4062.79,2564.7
T00417,C0338,P0022,1,13-10-2024,Credit Card,581.93,581.93,423.59,158.34
T00418,C0020,P0097,2,12-01-2024,Credit Card,3724.54,1862.27,1498.28,727.98
T00419,C0427,P0018,2,15-06-2024,Wallet,2592.2,1296.1,1043.3,505.6
T00420,C0374,P0009,5,12-06-2024,UPI,5418,1083.6,888.79,974.05
T00421,C0319,P0038,5,26-04-2023,NetBanking,3788.35,757.67,545.17,1062.5
T00422,C0760,P0079,2,17-07-2024,Credit Card,14861.22,7430.61,5734.15,3392.92
T00423,C0912,P0032,5,07-12-2023,Credit Card,30943.15,6188.63,4543.1,8227.65
T00424,C0639,P0055,4,21-09-2024,Debit Card,32759.32,8189.83,6712.22,5910.44
T00425,C0091,P0079,3,10-07-2023,Wallet,22291.83,7430.61,5734.15,5089.38
T00426,C0171,P0079,1,04-05-2023,UPI,7430.61,7430.61,5734.15,1696.46
T00427,C0329,P0069,4,14-04-2024,Wallet,32894.36,8223.59,5879.13,9377.84
T00428,C0420,P0020,1,09-03-2023,NetBanking,2892.75,2892.75,2193.42,699.33
T00429,C0694,P0098,5,16-02-2024,Debit Card,28699.3,5739.86,4508.71,6155.75
T00430,C0496,P0073,4,13-10-2023,Credit Card,8818.76,2204.69,1545.72,2635.88
T00431,C0596,P0064,1,08-07-2023,Wallet,2277.68,2277.68,1756.89,520.79
T00432,C0374,P0014,4,14-12-2024,Credit Card,27011.96,6752.99,5013.88,6956.44
T00433,C0657,P0058,1,02-09-2023,Credit Card,8161.44,8161.44,6032.91,2128.53
T00434,C0529,P0009,1,28-06-2024,UPI,1083.6,1083.6,888.79,194.81
T00435,C0096,P0011,2,02-02-2023,NetBanking,14791.08,7395.54,5207.32,4376.44
T00436,C0144,P0087,2,26-01-2024,Credit Card,19492.5,9746.25,8244.56,3003.38
T00437,C0990,P0086,3,07-06-2023,Wallet,20671.08,6890.36,5271.38,4856.94
T00438,C0707,P0006,5,13-02-2023,Wallet,34381.9,6876.38,5028,9241.9
T00439,C0246,P0046,5,13-11-2023,UPI,16157.3,3231.46,2690.2,2706.3
T00440,C0817,P0056,3,31-07-2024,UPI,14164.32,4721.44,4175.52,1637.76
T00441,C0888,P0031,5,10-01-2023,NetBanking,7635.6,1527.12,1254.54,1362.9
T00442,C0908,P0070,2,07-05-2023,UPI,3326.36,1663.18,1492.5,341.36
T00443,C0575,P0034,3,05-09-2024,Debit Card,1588.86,529.62,471.24,175.14
T00444,C0202,P0029,4,24-09-2024,NetBanking,3535.84,883.96,723.51,641.8
T00445,C0025,P0093,3,23-01-2023,Debit Card,3778.56,1259.52,1073.31,558.63
T00446,C0997,P0022,1,06-01-2024,UPI,581.93,581.93,423.59,158.34
T00447,C0837,P0048,2,31-10-2024,UPI,5055.1,2527.55,2032.18,990.74
T00448,C0300,P0095,4,28-01-2024,Wallet,23601.96,5900.49,5040.16,3441.32
T00449,C0202,P0026,5,27-08-2023,NetBanking,47704,9540.8,8176.8,6820
T00450,C0609,P0032,1,26-01-2024,Debit Card,6188.63,6188.63,4543.1,1645.53
T00451,C0690,P0092,4,01-07-2023,Wallet,2155.36,538.84,454.05,339.16
T00452,C0210,P0083,3,24-10-2023,Wallet,1334.85,444.95,340.91,312.12
T00453,C0899,P0069,2,05-05-2024,UPI,16447.18,8223.59,5879.13,4688.92
T00454,C0758,P0064,5,01-08-2024,Debit Card,11388.4,2277.68,1756.89,2603.95
T00455,C0333,P0027,3,25-05-2024,Credit Card,23237.82,7745.94,5731.49,6043.35
T00456,C0920,P0009,4,05-08-2023,Debit Card,4334.4,1083.6,888.79,779.24
T00457,C0798,P0080,3,07-04-2023,Wallet,20855.97,6951.99,5027.5,5773.47
T00458,C0347,P0055,2,06-01-2024,NetBanking,16379.66,8189.83,6712.22,2955.22
T00459,C0278,P0098,1,05-11-2024,UPI,5739.86,5739.86,4508.71,1231.15
T00460,C0891,P0006,1,11-10-2023,Debit Card,6876.38,6876.38,5028,1848.38
T00461,C0144,P0070,2,14-03-2024,NetBanking,3326.36,1663.18,1492.5,341.36
T00462,C0653,P0022,3,19-12-2023,UPI,1745.79,581.93,423.59,475.02
T00463,C0287,P0050,5,23-11-2024,Debit Card,7028.35,1405.67,1035.94,1848.65
T00464,C0941,P0051,1,23-05-2023,UPI,9836.59,9836.59,8793.09,1043.5
T00465,C0830,P0054,2,24-04-2023,Wallet,14216.16,7108.08,6247.76,1720.64
T00466,C0101,P0087,1,10-11-2023,UPI,9746.25,9746.25,8244.56,1501.69
T00467,C0969,P0073,4,15-05-2024,Credit Card,8818.76,2204.69,1545.72,2635.88
T00468,C0896,P0045,4,23-05-2024,Debit Card,7007,1751.75,1316.89,1739.44
T00469,C0022,P0007,4,03-11-2024,Debit Card,26479.08,6619.77,4710.74,7636.12
T00470,C0558,P0009,1,07-12-2023,Credit Card,1083.6,1083.6,888.79,194.81
T00471,C0260,P0044,5,15-09-2024,NetBanking,25393.55,5078.71,4478.73,2999.9
T00472,C0548,P0033,4,10-09-2023,Wallet,28412.76,7103.19,5064.65,8154.16
T00473,C0868,P0064,2,10-11-2024,NetBanking,4555.36,2277.68,1756.89,1041.58
T00474,C0043,P0075,1,20-11-2023,NetBanking,7648.27,7648.27,6435.04,1213.23
T00475,C0317,P0076,2,02-12-2024,Debit Card,6838.98,3419.49,2892.21,1054.56
T00476,C0143,P0069,5,05-03-2024,Credit Card,41117.95,8223.59,5879.13,11722.3
T00477,C0395,P0072,5,02-05-2023,Credit Card,41444.3,8288.86,6131.63,10786.15
T00478,C0288,P0079,2,18-04-2024,Debit Card,14861.22,7430.61,5734.15,3392.92
T00479,C0112,P0086,2,02-07-2023,NetBanking,13780.72,6890.36,5271.38,3237.96
T00480,C0955,P0053,3,05-01-2024,Wallet,13727.19,4575.73,4062.79,1538.82
T00481,C0854,P0013,4,23-05-2023,Wallet,26154.24,6538.56,5665.59,3491.88
T00482,C0659,P0040,5,09-04-2024,Wallet,29038.05,5807.61,4576.57,6155.2
T00483,C0957,P0009,1,23-07-2024,Credit Card,1083.6,1083.6,888.79,194.81
T00484,C0592,P0082,5,07-11-2023,Credit Card,48655.9,9731.18,8024.91,8531.35
T00485,C0931,P0071,5,09-11-2024,NetBanking,25847.85,5169.57,4417.13,3762.2
T00486,C0991,P0050,4,11-11-2023,UPI,5622.68,1405.67,1035.94,1478.92
T00487,C0237,P0068,1,25-09-2023,Debit Card,5459.1,5459.1,4697.22,761.88
T00488,C0782,P0003,1,25-01-2023,Wallet,9410.55,9410.55,7965.08,1445.47
T00489,C0749,P0026,2,07-08-2023,UPI,19081.6,9540.8,8176.8,2728
T00490,C0596,P0012,4,02-06-2024,Wallet,13025.72,3256.43,2911.19,1380.96
T00491,C0899,P0004,3,30-06-2023,Debit Card,17061.78,5687.26,4662.03,3075.69
T00492,C0857,P0050,1,12-08-2024,Credit Card,1405.67,1405.67,1035.94,369.73
T00493,C0399,P0034,3,27-02-2023,Wallet,1588.86,529.62,471.24,175.14
T00494,C0172,P0099,4,30-05-2024,Wallet,1089.8,272.45,192.1,321.4
T00495,C0247,P0072,5,30-10-2024,UPI,41444.3,8288.86,6131.63,10786.15
T00496,C0142,P0071,1,29-01-2023,NetBanking,5169.57,5169.57,4417.13,752.44
T00497,C0155,P0064,2,24-07-2024,Debit Card,4555.36,2277.68,1756.89,1041.58
T00498,C0085,P0005,4,23-09-2023,UPI,31210.56,7802.64,5705.32,8389.28
T00499,C0024,P0037,4,12-01-2023,Credit Card,21100.2,5275.05,4013.91,5044.56
T00500,C0755,P0026,2,11-08-2023,NetBanking,19081.6,9540.8,8176.8,2728
T00501,C0945,P0076,4,25-05-2023,UPI,13677.96,3419.49,2892.21,2109.12
T00502,C0491,P0057,2,07-10-2023,Debit Card,6839.52,3419.76,2454.36,1930.8
T00503,C0660,P0077,3,08-11-2023,UPI,5037.39,1679.13,1434.4,734.19
T00504,C0574,P0041,3,18-04-2024,Credit Card,13584.87,4528.29,3280.33,3743.88
T00505,C0399,P0080,2,22-08-2024,Debit Card,13903.98,6951.99,5027.5,3848.98
T00506,C0424,P0062,5,19-11-2023,UPI,23252.65,4650.53,3507.75,5713.9
T00507,C0347,P0013,2,13-12-2024,UPI,13077.12,6538.56,5665.59,1745.94
T00508,C0716,P0071,3,06-05-2023,Credit Card,15508.71,5169.57,4417.13,2257.32
T00509,C0340,P0049,3,10-09-2023,Credit Card,27260.64,9086.88,7354.39,5197.47
T00510,C0568,P0091,2,06-06-2023,UPI,6615.2,3307.6,2394.43,1826.34
T00511,C0972,P0007,2,27-07-2023,Credit Card,13239.54,6619.77,4710.74,3818.06
T00512,C0679,P0043,1,01-12-2023,NetBanking,946.3,946.3,668.92,277.38
T00513,C0998,P0059,1,09-05-2023,Credit Card,6311.58,6311.58,4475.2,1836.38
T00514,C0274,P0072,5,07-07-2024,Credit Card,41444.3,8288.86,6131.63,10786.15
T00515,C0036,P0021,2,15-11-2024,Credit Card,8931.68,4465.84,3672.58,1586.52
T00516,C0994,P0024,1,06-11-2023,UPI,4652.73,4652.73,3597.83,1054.9
T00517,C0077,P0076,3,22-04-2024,UPI,10258.47,3419.49,2892.21,1581.84
T00518,C0448,P0049,2,23-07-2023,Debit Card,18173.76,9086.88,7354.39,3464.98
T00519,C0243,P0013,4,29-01-2024,Debit Card,26154.24,6538.56,5665.59,3491.88
T00520,C0587,P0039,4,19-09-2024,UPI,20686.32,5171.58,4327.82,3375.04
T00521,C0842,P0035,4,08-12-2024,UPI,29362.08,7340.52,6556.01,3138.04
T00522,C0468,P0062,2,08-10-2024,UPI,9301.06,4650.53,3507.75,2285.56
T00523,C0852,P0024,3,13-04-2024,Wallet,13958.19,4652.73,3597.83,3164.7
T00524,C0042,P0083,2,29-10-2024,Credit Card,889.9,444.95,340.91,208.08
T00525,C0995,P0057,3,29-09-2024,Credit Card,10259.28,3419.76,2454.36,2896.2
T00526,C0633,P0010,2,03-12-2023,NetBanking,3299.24,1649.62,1388.34,522.56
T00527,C0569,P0026,1,28-02-2024,Debit Card,9540.8,9540.8,8176.8,1364
T00528,C0232,P0016,4,23-10-2023,Debit Card,23051.12,5762.78,4245.33,6069.8
T00529,C0314,P0074,1,17-07-2024,Credit Card,2550.6,2550.6,2201.4,349.2
T00530,C0483,P0088,5,31-03-2023,NetBanking,24695.05,4939.01,4087.09,4259.6
T00531,C0503,P0024,3,04-01-2023,Debit Card,13958.19,4652.73,3597.83,3164.7
T00532,C0191,P0089,2,01-01-2023,NetBanking,7976.54,3988.27,3499.48,977.58
T00533,C0348,P0097,4,28-08-2023,NetBanking,7449.08,1862.27,1498.28,1455.96
T00534,C0035,P0014,4,19-10-2024,Debit Card,27011.96,6752.99,5013.88,6956.44
T00535,C0471,P0072,2,14-02-2023,Credit Card,16577.72,8288.86,6131.63,4314.46
T00536,C0989,P0009,4,16-02-2024,Credit Card,4334.4,1083.6,888.79,779.24
T00537,C0544,P0071,5,04-11-2023,NetBanking,25847.85,5169.57,4417.13,3762.2
T00538,C0318,P0027,2,29-10-2024,Debit Card,15491.88,7745.94,5731.49,4028.9
T00539,C0404,P0064,5,19-12-2023,Credit Card,11388.4,2277.68,1756.89,2603.95
T00540,C0252,P0020,4,10-02-2024,UPI,11571,2892.75,2193.42,2797.32
T00541,C0674,P0021,3,14-01-2023,Wallet,13397.52,4465.84,3672.58,2379.78
T00542,C0123,P0015,4,03-07-2023,Wallet,13289.6,3322.4,2446.5,3503.6
T00543,C0504,P0016,2,11-07-2023,Credit Card,11525.56,5762.78,4245.33,3034.9
T00544,C0167,P0042,3,30-05-2024,Credit Card,15283.44,5094.48,4070.67,3071.43
T00545,C0556,P0052,4,29-04-2024,Credit Card,4003.68,1000.92,855.81,580.44
T00546,C0006,P0016,2,20-10-2024,Credit Card,11525.56,5762.78,4245.33,3034.9
T00547,C0948,P0029,5,25-03-2023,UPI,4419.8,883.96,723.51,802.25
T00548,C0612,P0074,2,02-01-2023,Wallet,5101.2,2550.6,2201.4,698.4
T00549,C0651,P0060,5,06-07-2023,Wallet,16260.15,3252.03,2488.02,3820.05
T00550,C0127,P0005,4,06-03-2024,NetBanking,31210.56,7802.64,5705.32,8389.28
T00551,C0453,P0034,3,21-08-2023,Credit Card,1588.86,529.62,471.24,175.14
T00552,C0521,P0086,2,28-07-2023,Debit Card,13780.72,6890.36,5271.38,3237.96
T00553,C0660,P0061,5,16-10-2023,Wallet,22300.8,4460.16,3468.82,4956.7
T00554,C0151,P0004,2,12-05-2024,Wallet,11374.52,5687.26,4662.03,2050.46
T00555,C0845,P0042,4,29-04-2023,NetBanking,20377.92,5094.48,4070.67,4095.24
T00556,C0139,P0099,5,23-12-2024,NetBanking,1362.25,272.45,192.1,401.75
T00557,C0809,P0014,5,12-05-2023,UPI,33764.95,6752.99,5013.88,8695.55
T00558,C0562,P0002,3,06-09-2024,Wallet,20575.02,6858.34,6104.9,2260.32
T00559,C0533,P0043,4,18-05-2024,Debit Card,3785.2,946.3,668.92,1109.52
T00560,C0763,P0073,5,25-01-2023,Debit Card,11023.45,2204.69,1545.72,3294.85
T00561,C0225,P0048,1,27-04-2023,NetBanking,2527.55,2527.55,2032.18,495.37
T00562,C0485,P0062,1,18-06-2024,UPI,4650.53,4650.53,3507.75,1142.78
T00563,C0724,P0033,5,04-07-2024,Credit Card,35515.95,7103.19,5064.65,10192.7
T00564,C0364,P0027,4,02-10-2024,NetBanking,30983.76,7745.94,5731.49,8057.8
T00565,C0329,P0061,5,10-10-2024,Credit Card,22300.8,4460.16,3468.82,4956.7
T00566,C0247,P0064,1,25-10-2023,NetBanking,2277.68,2277.68,1756.89,520.79
T00567,C0921,P0059,2,17-05-2023,Credit Card,12623.16,6311.58,4475.2,3672.76
T00568,C0362,P0066,3,04-03-2023,NetBanking,25852.59,8617.53,6967.61,4949.76
T00569,C0472,P0030,3,28-03-2024,UPI,4846.2,1615.4,1145.79,1408.83
T00570,C0165,P0007,3,15-03-2024,Credit Card,19859.31,6619.77,4710.74,5727.09
T00571,C0222,P0094,5,09-01-2023,Debit Card,1133.2,226.64,184.09,212.75
T00572,C0628,P0048,1,19-06-2023,Debit Card,2527.55,2527.55,2032.18,495.37
T00573,C0556,P0044,4,23-06-2023,Credit Card,20314.84,5078.71,4478.73,2399.92
T00574,C0497,P0034,1,29-12-2023,Wallet,529.62,529.62,471.24,58.38
T00575,C0683,P0094,5,21-05-2023,Debit Card,1133.2,226.64,184.09,212.75
T00576,C0682,P0038,5,11-06-2024,Debit Card,3788.35,757.67,545.17,1062.5
T00577,C0929,P0062,5,29-04-2024,Wallet,23252.65,4650.53,3507.75,5713.9
T00578,C0546,P0090,3,22-07-2024,Debit Card,18545.64,6181.88,4911.15,3812.19
T00579,C0336,P0029,3,28-06-2023,Debit Card,2651.88,883.96,723.51,481.35
T00580,C0901,P0043,1,24-01-2023,Credit Card,946.3,946.3,668.92,277.38
T00581,C0339,P0032,5,17-11-2023,UPI,30943.15,6188.63,4543.1,8227.65
T00582,C0784,P0031,5,20-02-2023,Debit Card,7635.6,1527.12,1254.54,1362.9
T00583,C0130,P0021,4,16-11-2023,NetBanking,17863.36,4465.84,3672.58,3173.04
T00584,C0634,P0012,5,18-01-2024,NetBanking,16282.15,3256.43,2911.19,1726.2
T00585,C0183,P0023,2,13-11-2023,UPI,9890.66,4945.33,3750.68,2389.3
T00586,C0296,P0011,3,19-01-2023,Debit Card,22186.62,7395.54,5207.32,6564.66
T00587,C0309,P0065,5,01-07-2024,Debit Card,48226.35,9645.27,7293.63,11758.2
T00588,C0705,P0047,1,06-08-2023,Debit Card,2025.26,2025.26,1543.94,481.32
T00589,C0255,P0024,4,09-10-2023,Wallet,18610.92,4652.73,3597.83,4219.6
T00590,C0589,P0046,3,25-07-2024,Credit Card,9694.38,3231.46,2690.2,1623.78
T00591,C0944,P0067,4,12-11-2023,UPI,38395.12,9598.78,6989.69,10436.36
T00592,C0525,P0039,2,01-08-2024,Debit Card,10343.16,5171.58,4327.82,1687.52
T00593,C0495,P0053,1,13-03-2023,Credit Card,4575.73,4575.73,4062.79,512.94
T00594,C0132,P0090,3,10-01-2024,NetBanking,18545.64,6181.88,4911.15,3812.19
T00595,C0940,P0017,4,21-06-2023,Wallet,6857.52,1714.38,1304.38,1640
T00596,C0174,P0063,2,08-11-2024,Credit Card,19744.14,9872.07,8546.72,2650.7
T00597,C0627,P0066,3,05-03-2024,Credit Card,25852.59,8617.53,6967.61,4949.76
T00598,C0665,P0068,2,18-12-2023,Wallet,10918.2,5459.1,4697.22,1523.76
T00599,C0212,P0039,5,11-08-2023,Credit Card,25857.9,5171.58,4327.82,4218.8
T00600,C0720,P0049,3,24-02-2023,Debit Card,27260.64,9086.88,7354.39,5197.47
T00601,C0112,P0057,3,21-03-2024,Wallet,10259.28,3419.76,2454.36,2896.2
T00602,C0449,P0079,2,20-05-2024,UPI,14861.22,7430.61,5734.15,3392.92
T00603,C0067,P0007,3,08-03-2024,Debit Card,19859.31,6619.77,4710.74,5727.09
T00604,C0605,P0048,1,23-04-2023,NetBanking,2527.55,2527.55,2032.18,495.37
T00605,C0789,P0088,5,19-02-2023,UPI,24695.05,4939.01,4087.09,4259.6
T00606,C0653,P0054,5,31-03-2023,Wallet,35540.4,7108.08,6247.76,4301.6
T00607,C0500,P0038,4,09-07-2023,UPI,3030.68,757.67,545.17,850
T00608,C0080,P0067,4,15-06-2024,UPI,38395.12,9598.78,6989.69,10436.36
T00609,C0353,P0089,3,01-02-2023,Debit Card,11964.81,3988.27,3499.48,1466.37
